127.0.0.1 - - [09/Jul/2024:09:33:03 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/img/product/short1.png HTTP/1.1" 200 164275
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/img/product/short2.png HTTP/1.1" 200 162592
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/img/product/tee1.png HTTP/1.1" 200 272080
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/img/product/tee2.png HTTP/1.1" 200 256920
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/img/product/top1.png HTTP/1.1" 200 239139
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/categories/co-ords.png HTTP/1.1" 200 685766
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/categories/denime_Cat.png HTTP/1.1" 200 698173
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/categories/dresses.png HTTP/1.1" 200 745995
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/categories/skirt_shorts.png HTTP/1.1" 200 671007
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/categories/tees.png HTTP/1.1" 200 597664
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/categories/tops.png HTTP/1.1" 200 605618
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/footer/amazonpay.svg HTTP/1.1" 200 8763
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/footer/american-express.svg HTTP/1.1" 200 12734
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/footer/paypal.svg HTTP/1.1" 200 5586
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/footer/mastercard.svg HTTP/1.1" 200 12102
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/footer/visa.svg HTTP/1.1" 200 3371
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/footer/appstore-btn.svg HTTP/1.1" 200 12812
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:03 +0530] "GET /my-fashion-app/images/footer/googleplay-btn.svg HTTP/1.1" 200 9502
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:04 +0530] "GET /my-fashion-app/images/img.png HTTP/1.1" 200 4467
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:37:04 +0530] "GET /my-fashion-app/images/img.png HTTP/1.1" 200 4467
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/index.jsp HTTP/1.1" 200 65611
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/other/stylesheet.css?modified=20012009 HTTP/1.1" 200 6107
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/home/pink.png HTTP/1.1" 200 743435
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/home/Screenshot%202024-06-19%20130831.png HTTP/1.1" 200 2617707
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/home/fun.png HTTP/1.1" 200 1615525
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/co-ord1.png HTTP/1.1" 200 213589
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/denime1.png HTTP/1.1" 200 129038
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/denime2.png HTTP/1.1" 200 114712
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/dress1.png HTTP/1.1" 200 237084
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/dress2.png HTTP/1.1" 200 228797
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/short1.png HTTP/1.1" 200 164275
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/short2.png HTTP/1.1" 200 162592
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/tee1.png HTTP/1.1" 200 272080
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/tee2.png HTTP/1.1" 200 256920
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/img/product/top1.png HTTP/1.1" 200 239139
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/categories/co-ords.png HTTP/1.1" 200 685766
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/categories/denime_Cat.png HTTP/1.1" 200 698173
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/categories/dresses.png HTTP/1.1" 200 745995
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/categories/skirt_shorts.png HTTP/1.1" 200 671007
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/categories/tees.png HTTP/1.1" 200 597664
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/categories/tops.png HTTP/1.1" 200 605618
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/footer/amazonpay.svg HTTP/1.1" 200 8763
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/footer/american-express.svg HTTP/1.1" 200 12734
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/footer/paypal.svg HTTP/1.1" 200 5586
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/footer/mastercard.svg HTTP/1.1" 200 12102
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/footer/visa.svg HTTP/1.1" 200 3371
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/footer/appstore-btn.svg HTTP/1.1" 200 12812
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:07 +0530] "GET /my-fashion-app/images/footer/googleplay-btn.svg HTTP/1.1" 200 9502
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:08 +0530] "GET /my-fashion-app/images/img.png HTTP/1.1" 200 4467
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:08 +0530] "GET /my-fashion-app/images/img.png HTTP/1.1" 200 4467
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/index.jsp HTTP/1.1" 200 65611
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/other/stylesheet.css?modified=20012009 HTTP/1.1" 200 6108
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/home/pink.png HTTP/1.1" 200 743435
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/home/Screenshot%202024-06-19%20130831.png HTTP/1.1" 200 2617707
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/home/fun.png HTTP/1.1" 200 1615525
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/co-ord1.png HTTP/1.1" 200 213589
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/denime1.png HTTP/1.1" 200 129038
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/denime2.png HTTP/1.1" 200 114712
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/dress1.png HTTP/1.1" 200 237084
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/dress2.png HTTP/1.1" 200 228797
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/short2.png HTTP/1.1" 200 162592
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/short1.png HTTP/1.1" 200 164275
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/tee1.png HTTP/1.1" 200 272080
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/tee2.png HTTP/1.1" 200 256920
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/img/product/top1.png HTTP/1.1" 200 239139
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/categories/denime_Cat.png HTTP/1.1" 200 698173
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/categories/dresses.png HTTP/1.1" 200 745995
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/categories/co-ords.png HTTP/1.1" 200 685766
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/categories/skirt_shorts.png HTTP/1.1" 200 671007
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/categories/tees.png HTTP/1.1" 200 597664
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/categories/tops.png HTTP/1.1" 200 605618
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/footer/amazonpay.svg HTTP/1.1" 200 8763
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/footer/paypal.svg HTTP/1.1" 200 5586
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/footer/mastercard.svg HTTP/1.1" 200 12102
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/footer/appstore-btn.svg HTTP/1.1" 200 12812
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/footer/googleplay-btn.svg HTTP/1.1" 200 9502
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/footer/visa.svg HTTP/1.1" 200 3371
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/footer/american-express.svg HTTP/1.1" 200 12734
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:32 +0530] "GET /my-fashion-app/images/img.png HTTP/1.1" 200 4467
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:33 +0530] "GET /my-fashion-app/images/img.png HTTP/1.1" 200 4467
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/index.jsp HTTP/1.1" 200 65611
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/other/stylesheet.css?modified=20012009 HTTP/1.1" 200 6065
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/images/home/pink.png HTTP/1.1" 200 743435
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/images/home/Screenshot%202024-06-19%20130831.png HTTP/1.1" 200 2617707
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/images/home/fun.png HTTP/1.1" 200 1615525
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/co-ord1.png HTTP/1.1" 200 213589
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/denime1.png HTTP/1.1" 200 129038
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/denime2.png HTTP/1.1" 200 114712
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/short1.png HTTP/1.1" 200 164275
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/dress2.png HTTP/1.1" 200 228797
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/dress1.png HTTP/1.1" 200 237084
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/short2.png HTTP/1.1" 200 162592
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/tee1.png HTTP/1.1" 200 272080
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/tee2.png HTTP/1.1" 200 256920
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/img/product/top1.png HTTP/1.1" 200 239139
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/images/categories/co-ords.png HTTP/1.1" 200 685766
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/images/categories/denime_Cat.png HTTP/1.1" 200 698173
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/images/categories/dresses.png HTTP/1.1" 200 745995
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/images/categories/tees.png HTTP/1.1" 200 597664
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:52 +0530] "GET /my-fashion-app/images/categories/skirt_shorts.png HTTP/1.1" 200 671007
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/categories/tops.png HTTP/1.1" 200 605618
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/footer/amazonpay.svg HTTP/1.1" 200 8763
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/footer/american-express.svg HTTP/1.1" 200 12734
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/footer/visa.svg HTTP/1.1" 200 3371
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/footer/paypal.svg HTTP/1.1" 200 5586
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/footer/mastercard.svg HTTP/1.1" 200 12102
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/footer/googleplay-btn.svg HTTP/1.1" 200 9502
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/footer/appstore-btn.svg HTTP/1.1" 200 12812
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/img.png HTTP/1.1" 200 4467
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:40:53 +0530] "GET /my-fashion-app/images/img.png HTTP/1.1" 200 4467
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/index.jsp HTTP/1.1" 200 65611
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/other/stylesheet.css?modified=20012009 HTTP/1.1" 200 6098
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/home/pink.png HTTP/1.1" 200 743435
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/home/Screenshot%202024-06-19%20130831.png HTTP/1.1" 200 2617707
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/home/fun.png HTTP/1.1" 200 1615525
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/co-ord1.png HTTP/1.1" 200 213589
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/denime1.png HTTP/1.1" 200 129038
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/denime2.png HTTP/1.1" 200 114712
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/dress1.png HTTP/1.1" 200 237084
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/dress2.png HTTP/1.1" 200 228797
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/short1.png HTTP/1.1" 200 164275
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/short2.png HTTP/1.1" 200 162592
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/tee1.png HTTP/1.1" 200 272080
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/tee2.png HTTP/1.1" 200 256920
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/img/product/top1.png HTTP/1.1" 200 239139
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/categories/co-ords.png HTTP/1.1" 200 685766
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/categories/denime_Cat.png HTTP/1.1" 200 698173
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/categories/dresses.png HTTP/1.1" 200 745995
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/categories/skirt_shorts.png HTTP/1.1" 200 671007
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/categories/tees.png HTTP/1.1" 200 597664
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/categories/tops.png HTTP/1.1" 200 605618
0:0:0:0:0:0:0:1 - - [09/Jul/2024:09:41:55 +0530] "GET /my-fashion-app/images/footer/amazonpay.svg HTTP/1.1" 200 8763
